Year,Month,Payment Instrument Type,Card Type,Response,Transaction ID
2023,01,Credit Card,Visa,Approved,7j2x7n47
2023,02,Credit Card,Visa,Declined,7jy352cj
2023,01,Credit Card,MasterCard,Approved,7kfjbpra
2023,01,Credit Card,Visa,Approved,7rkwfqcx
2023,01,PayPal Account,PayPal Account,Approved,7rt2nswr
2023,02,PayPal Account,PayPal Account,Approved,9qeybgh6
2023,02,PayPal Account,PayPal Account,Approved,9z576jrt
2023,01,Credit Card,American Express,Approved,a7h8tbmv
2023,01,Credit Card,American Express,Approved,advfkeee
2023,01,Credit Card,Visa,Approved,awb5cz0x
2023,01,Credit Card,American Express,Approved,b6q33f9s
2023,02,Credit Card,MasterCard,Declined,b7b7hwa4
2023,02,Credit Card,American Express,Approved,be5038g7
2023,02,Credit Card,American Express,Approved,brpqfz4v
2023,02,Credit Card,American Express,Approved,byf3pks1
2023,01,Credit Card,Visa,Approved,c43rzcdv
2023,01,Credit Card,American Express,Approved,cgqrem0h
2023,01,PayPal Account,PayPal Account,Approved,cpv6d3pn
2023,01,PayPal Account,PayPal Account,Approved,d369fqp4
2023,01,Credit Card,American Express,Approved,dbabfb1q
2023,01,Credit Card,Visa,Approved,dcbjq5c1
2023,02,Credit Card,American Express,Approved,dq4p65g6
2023,02,Credit Card,American Express,Approved,e33bz92p
2023,02,Credit Card,American Express,Approved,ek32n77p
2023,01,Credit Card,Visa,Approved,ertf45kk
2023,02,Credit Card,MasterCard,Approved,fvck9fdg
2023,01,Credit Card,MasterCard,Approved,g8zq8zay
2023,01,Credit Card,MasterCard,Approved,gsq61cex
2023,01,Credit Card,Discover,Approved,gv8mqbk2
2023,01,Credit Card,American Express,Approved,h4fdqycc
2023,02,Credit Card,American Express,Approved,h54s2zcy
2023,01,Credit Card,Visa,Approved,hay36s31
2023,01,PayPal Account,PayPal Account,Approved,j5bgnqv5
2023,01,Credit Card,Visa,Approved,j5znhjnt
2023,01,Credit Card,American Express,Approved,jee82sd1
2023,01,Credit Card,Visa,Approved,jf8fds6t
2023,01,Credit Card,American Express,Approved,k627acvc
2023,01,PayPal Account,PayPal Account,Approved,kb6328sn
2023,02,Credit Card,Visa,Approved,ktbc9wwr
2023,02,PayPal Account,PayPal Account,Approved,kypb50ph
2023,01,Credit Card,American Express,Approved,mcm64tbv
2023,02,Credit Card,American Express,Approved,md83wfvc
2023,02,Credit Card,American Express,Approved,mgbr56wg
2023,01,Credit Card,MasterCard,Approved,n2970pcp
2023,01,PayPal Account,PayPal Account,Approved,ncpsprp9
2023,02,Credit Card,American Express,Approved,ns8ndtpn
2023,02,Credit Card,American Express,Approved,nttk2xqb
2023,01,Credit Card,American Express,Approved,nvypq9r1
2023,01,Credit Card,Visa,Approved,p247s5ma
2023,01,Credit Card,Visa,Approved,pv089rkh
2023,01,Credit Card,Visa,Approved,q3159wzt
2023,01,PayPal Account,PayPal Account,Approved,r14jg21x
2023,02,Credit Card,American Express,Approved,r24rwabq
2023,01,Credit Card,American Express,Approved,r4ca5j7f
2023,02,Credit Card,American Express,Approved,r91tq0c0
2023,02,PayPal Account,PayPal Account,Approved,rekybz3s
2023,01,Credit Card,American Express,Approved,0rywj6k0
2023,02,Credit Card,Visa,Declined,0tdrz91n
2023,01,Credit Card,American Express,Approved,2gca1v8j
2023,01,Credit Card,Visa,Approved,3ap6nmjs
2023,01,Credit Card,American Express,Approved,4ycn0jay
2023,01,Credit Card,Visa,Approved,949xaa8f
2023,01,Credit Card,American Express,Approved,967b45e7
2023,02,Credit Card,American Express,Approved,apa8hw7q
2023,01,Credit Card,MasterCard,Approved,aqz9bzve
2023,01,Credit Card,Visa,Approved,asafs96s
2023,02,Apple Pay Card,American Express,Approved,b1mfr6a7
2023,01,PayPal Account,PayPal Account,Approved,bjmq58nk
2023,01,Credit Card,Visa,Approved,bs8mmq7b
2023,01,Credit Card,MasterCard,Approved,cjzk22ve
2023,01,Credit Card,American Express,Approved,d1bn4hr3
2023,01,Credit Card,Visa,Approved,d1sxbng9
2023,01,Credit Card,American Express,Approved,d8npy31v
2023,02,Apple Pay Card,American Express,Approved,e6pfjk2x
2023,02,Credit Card,American Express,Approved,hjsg3y6a
2023,01,PayPal Account,PayPal Account,Approved,j1pncpq6
2023,02,Credit Card,Visa,Declined,jnjg3558
2023,01,Credit Card,Visa,Approved,jxshnw2g
2023,01,Credit Card,Visa,Approved,kat049fb
2023,02,Apple Pay Card,American Express,Approved,kbzzc7rn
2023,02,Credit Card,American Express,Approved,ktwasnvz
2023,01,Credit Card,American Express,Approved,nnapt7jz
2023,01,Credit Card,Discover,Approved,pvnfdqhj
2023,02,PayPal Account,PayPal Account,Approved,pz0dev3f
2023,01,Credit Card,American Express,Approved,qxe4chyv
2023,01,Credit Card,MasterCard,Approved,rrzc6tx4
2023,02,Credit Card,MasterCard,Declined,0r2apxz8
2023,02,PayPal Account,PayPal Account,Approved,1b10sn14
2023,02,Credit Card,Visa,Declined,1gaaznng
2023,01,Credit Card,Visa,Approved,1hvjw5zy
2023,02,Credit Card,MasterCard,Declined,1jpxb239
2023,02,Credit Card,American Express,Approved,1xze4bgm
2023,02,Credit Card,Visa,Declined,3103wm27
2023,02,Credit Card,American Express,Approved,3ghttc3q
2023,02,Credit Card,MasterCard,Approved,3weyvj7y
2023,02,Credit Card,American Express,Approved,47h0pkwx
2023,01,PayPal Account,PayPal Account,Approved,49hqz2rg
2023,02,PayPal Account,PayPal Account,Approved,5gqhadb0
2023,02,Credit Card,American Express,Approved,5t2xzw6y
2023,02,Credit Card,American Express,Approved,5y0035qx
2023,02,Credit Card,Visa,Declined,5z7c9css
2023,02,Credit Card,Visa,Declined,5z99227y
2023,02,Credit Card,American Express,Approved,6q25g00c
2023,02,Apple Pay Card,Visa,Declined,6v5gzb3v
2023,02,Credit Card,Visa,Declined,6wk8qkwt
2023,01,Credit Card,American Express,Approved,75s66609
2023,02,PayPal Account,PayPal Account,Approved,8bwqmxz7
2023,01,Credit Card,MasterCard,Approved,8cvmhheb
2023,01,Credit Card,Visa,Approved,8zkghke2
2023,01,Credit Card,Visa,Approved,9qx32m81
2023,02,PayPal Account,PayPal Account,Approved,9r7phaav
2023,02,PayPal Account,PayPal Account,Approved,a16ksz03
2023,01,Credit Card,Visa,Approved,achh8w5x
2023,02,Credit Card,Visa,Declined,afytgrrc
2023,02,Apple Pay Card,American Express,Approved,ay06fb9e
2023,01,Credit Card,Visa,Approved,be1nmg84
2023,02,PayPal Account,PayPal Account,Approved,br9dbmmj
2023,02,Credit Card,Visa,Declined,btxbf4x1
2023,01,Credit Card,American Express,Approved,d15wj1x0
2023,01,PayPal Account,PayPal Account,Approved,d4gjcgf1
2023,02,PayPal Account,PayPal Account,Approved,d82t6bt3
2023,02,PayPal Account,PayPal Account,Approved,dc9gyn7j
2023,01,Credit Card,American Express,Approved,dngeexkz
2023,01,Credit Card,Visa,Approved,f0z03mag
2023,01,Credit Card,Visa,Approved,ffbyspes
2023,02,Credit Card,American Express,Approved,fv35sjx4
2023,02,Apple Pay Card,Visa,Declined,g5f58ey2
2023,02,Credit Card,American Express,Approved,g74zjx1m
2023,01,Credit Card,Discover,Approved,gqmmpf91
2023,02,Credit Card,American Express,Approved,hawcf0ye
2023,02,PayPal Account,PayPal Account,Approved,htb2fnhh
2023,02,Credit Card,MasterCard,Declined,hxgj5dja
2023,01,Credit Card,American Express,Approved,hzf0ngwx
2023,02,Credit Card,Visa,Approved,j1aexs5r
2023,02,PayPal Account,PayPal Account,Approved,j4yz3z90
2023,01,Credit Card,MasterCard,Approved,jehbgt3n
2023,02,Credit Card,Visa,Declined,kjtbhbg8
2023,02,PayPal Account,PayPal Account,Approved,kr05ms4x
2023,01,Credit Card,American Express,Approved,m5zam49v
2023,02,PayPal Account,PayPal Account,Approved,m66kz4wc
2023,01,Credit Card,MasterCard,Approved,m6mjamr8
2023,02,Credit Card,Visa,Approved,m9zed8dj
2023,02,PayPal Account,PayPal Account,Approved,mmfs14ve
2023,02,Credit Card,MasterCard,Declined,mxkgwf9n
2023,02,Credit Card,Visa,Approved,n43k7rjy
2023,02,PayPal Account,PayPal Account,Approved,nr0np3t9
2023,02,PayPal Account,PayPal Account,Approved,pdkvnf72
2023,02,Credit Card,MasterCard,Approved,pkx0zjqf
2023,01,Credit Card,American Express,Approved,qd91hdg3
2023,01,Credit Card,MasterCard,Approved,qs5f2k33
2023,01,Credit Card,Visa,Approved,qt99thrq
2023,02,PayPal Account,PayPal Account,Approved,r0w4jc9z
2023,01,Credit Card,MasterCard,Approved,r4p05adh
2023,01,Credit Card,MasterCard,Approved,r4wf4f8w
2023,02,Apple Pay Card,Visa,Declined,r6esxqv9
2023,02,Credit Card,American Express,Approved,renppt2t
2023,01,Credit Card,American Express,Approved,0dh4e0qq
2023,02,PayPal Account,PayPal Account,Approved,0hw6mdft
2023,02,Credit Card,Visa,Approved,3xpapen4
2023,02,Credit Card,MasterCard,Declined,66dseeqr
2023,01,Credit Card,MasterCard,Approved,754w4p8g
2023,02,PayPal Account,PayPal Account,Approved,7k2jare0
2023,02,PayPal Account,PayPal Account,Approved,88h6zt9m
2023,01,Credit Card,American Express,Approved,9naswkxf
2023,01,PayPal Account,PayPal Account,Approved,ambb2fcd
2023,01,Credit Card,American Express,Approved,b9aqssyq
2023,01,PayPal Account,PayPal Account,Approved,bm02afat
2023,01,Credit Card,American Express,Approved,cqm29qta
2023,02,Credit Card,American Express,Approved,d2fsc6ba
2023,01,Credit Card,Visa,Approved,dh0rqsn2
2023,01,Credit Card,American Express,Approved,e096xfnz
2023,01,Credit Card,Visa,Approved,e0vnwpey
2023,01,Credit Card,Visa,Approved,e5e3djn6
2023,01,Credit Card,American Express,Approved,ee5exbtc
2023,02,Credit Card,Visa,Declined,g25vxa41
2023,02,PayPal Account,PayPal Account,Approved,gra4tpg7
2023,02,PayPal Account,PayPal Account,Approved,h769kcwv
2023,01,Credit Card,Visa,Approved,hh19hb2m
2023,02,PayPal Account,PayPal Account,Approved,hye1sfda
2023,01,Credit Card,Visa,Approved,j043efet
2023,02,PayPal Account,PayPal Account,Approved,n2xzn1wq
2023,02,Credit Card,American Express,Approved,n659yca1
2023,01,Credit Card,American Express,Approved,pc344y8b
2023,02,Apple Pay Card,American Express,Approved,pg5fe787
2023,01,Credit Card,MasterCard,Approved,qc6ddpz5
2023,02,Credit Card,MasterCard,Approved,qk445eeb
2023,02,Credit Card,American Express,Approved,0mv2xkq6
2023,02,Credit Card,Visa,Approved,0p4sxm1s
2023,01,Credit Card,American Express,Approved,20qwxzmr
2023,01,Credit Card,American Express,Approved,20t0zjf3
2023,02,Credit Card,Visa,Approved,24n4nf5q
2023,02,Credit Card,Visa,Approved,25r50vkd
2023,02,Credit Card,Visa,Declined,2mkfjdbw
2023,01,Credit Card,Visa,Approved,31v4y76h
2023,02,PayPal Account,PayPal Account,Declined,3bmg41qh
2023,02,PayPal Account,PayPal Account,Approved,3t5rza0v
2023,02,Credit Card,Visa,Declined,475wwe09
2023,02,Credit Card,Visa,Approved,4kc0e708
2023,02,Credit Card,Visa,Approved,4pcn0xjm
2023,02,Credit Card,American Express,Approved,57ea3t9n
2023,02,Credit Card,American Express,Approved,5977k665
2023,02,Credit Card,American Express,Approved,64d7kxe3
2023,01,Credit Card,MasterCard,Approved,661ra908
2023,02,Credit Card,American Express,Approved,6d72c7e3
2023,02,Credit Card,MasterCard,Approved,6tvbmnrp
2023,02,Credit Card,American Express,Approved,6ysyf5d2
2023,02,Credit Card,Visa,Approved,70442fdk
2023,02,Credit Card,MasterCard,Declined,712st46r
2023,01,Credit Card,American Express,Approved,89qe2y36
2023,01,PayPal Account,PayPal Account,Approved,8b4tzyc4
2023,01,PayPal Account,PayPal Account,Approved,8v1r66zq
2023,02,PayPal Account,PayPal Account,Approved,9bnhnn4p
2023,02,PayPal Account,PayPal Account,Approved,9kec98cc
2023,01,PayPal Account,PayPal Account,Approved,a4sgp2vm
2023,01,Credit Card,American Express,Approved,bc2ye0wx
2023,02,PayPal Account,PayPal Account,Declined,c4612zgq
2023,02,PayPal Account,PayPal Account,Approved,c4qk04cn
2023,01,Credit Card,Visa,Approved,cga55q8g
2023,01,Credit Card,Visa,Approved,czp9rjaz
2023,01,Credit Card,Visa,Approved,edb5fgnz
2023,01,Credit Card,MasterCard,Approved,eky5cfs6
2023,01,Credit Card,Visa,Approved,esbtsa2d
2023,01,Credit Card,Visa,Approved,et1bkmbr
2023,02,Credit Card,Visa,Approved,f42xehjv
2023,01,Credit Card,Visa,Approved,f81d243j
2023,01,Credit Card,Visa,Approved,fbrr11kz
2023,02,Credit Card,MasterCard,Approved,g6x2ktzw
2023,02,PayPal Account,PayPal Account,Approved,gfexmwy5
2023,01,Credit Card,Visa,Approved,gpv8kag8
2023,02,Credit Card,Visa,Approved,gtdtfxs7
2023,01,Credit Card,American Express,Approved,hqtg3fec
2023,02,Credit Card,Visa,Declined,hr9gz08n
2023,01,Credit Card,Visa,Approved,j027dpaq
2023,01,PayPal Account,PayPal Account,Approved,jg1qkf5x
2023,02,Credit Card,American Express,Approved,kwpgq6a2
2023,02,PayPal Account,PayPal Account,Approved,m7sws7tk
2023,02,Credit Card,Visa,Declined,msnkbv7v
2023,01,Credit Card,Visa,Approved,myhfxpys
2023,02,PayPal Account,PayPal Account,Approved,n7y6xt25
2023,01,Credit Card,Visa,Approved,pp41az9v
2023,01,PayPal Account,PayPal Account,Approved,q2mpw0w3
2023,02,Credit Card,American Express,Approved,q767dq4c
2023,02,Credit Card,MasterCard,Approved,qh35hscr
2023,01,Credit Card,Visa,Approved,r38csy2p
2023,02,Apple Pay Card,American Express,Approved,17cq5yxj
2023,01,PayPal Account,PayPal Account,Approved,3rw3hw5h
2023,02,Credit Card,American Express,Approved,3xctv3eb
2023,01,Credit Card,Visa,Approved,50vkj9jx
2023,02,Credit Card,American Express,Approved,5ch275e1
2023,02,Credit Card,Visa,Approved,6sdhggr8
2023,01,PayPal Account,PayPal Account,Approved,74vm7x0z
2023,02,Credit Card,American Express,Approved,7jvn29xc
2023,01,Credit Card,Visa,Approved,90gcjgwt
2023,02,PayPal Account,PayPal Account,Declined,9wfjphd3
2023,02,Credit Card,American Express,Approved,awgqhzx2
2023,02,Credit Card,Visa,Approved,ax0002vt
2023,02,Credit Card,MasterCard,Approved,bdrpcrd6
2023,02,Credit Card,American Express,Approved,be3ysa7s
2023,02,Credit Card,American Express,Approved,bhamtdgc
2023,01,Credit Card,American Express,Approved,dv50dzkh
2023,02,PayPal Account,PayPal Account,Declined,e8tx32rk
2023,02,Credit Card,American Express,Approved,e8w6fpy2
2023,02,Credit Card,Visa,Approved,f2817ba9
2023,02,PayPal Account,PayPal Account,Approved,f35bd8wb
2023,02,Credit Card,American Express,Approved,ffwwpj3v
2023,02,Credit Card,MasterCard,Approved,ffxc61nt
2023,01,Credit Card,American Express,Approved,fnd9gvsy
2023,02,Credit Card,Visa,Approved,fpbcgfbq
2023,01,Credit Card,Visa,Approved,gwan3nt0
2023,02,Credit Card,American Express,Approved,h51mv2j4
2023,02,Apple Pay Card,MasterCard,Approved,h76329j1
2023,01,Credit Card,MasterCard,Approved,hwgyr6cq
2023,02,Credit Card,American Express,Approved,jb31n4rc
2023,02,Credit Card,Visa,Approved,jx06vndb
2023,02,Credit Card,MasterCard,Approved,k64wkdep
2023,02,Credit Card,MasterCard,Approved,m40bev2g
2023,02,Credit Card,American Express,Approved,m5d6bdk7
2023,02,Credit Card,Visa,Approved,m82c2964
2023,01,Credit Card,American Express,Approved,nyhssywb
2023,02,Credit Card,Visa,Approved,nzdkzdn7
2023,02,Credit Card,Visa,Approved,phydaae9
2023,02,Apple Pay Card,American Express,Approved,psb6nvnq
2023,02,Credit Card,American Express,Approved,pv7vtjak
2023,01,Credit Card,American Express,Approved,pxpfzhm0
2023,02,Credit Card,Visa,Approved,qnn21nfn
2023,02,Credit Card,Visa,Approved,r9bxegqy
2023,02,Credit Card,Visa,Approved,0c2gdj5x
2023,02,Apple Pay Card,American Express,Approved,0nwkrx14
2023,02,Credit Card,American Express,Approved,0p7ppx1q
2023,02,Credit Card,American Express,Approved,1ak4x3hc
2023,02,Credit Card,Visa,Declined,368qkgaa
2023,02,Credit Card,Visa,Approved,440xzzt1
2023,02,Credit Card,MasterCard,Approved,45s67a9x
2023,02,PayPal Account,PayPal Account,Approved,590bkmv4
2023,02,PayPal Account,PayPal Account,Approved,5e8d6fx5
2023,01,Credit Card,American Express,Approved,5mkn5f28
2023,01,Credit Card,American Express,Approved,5vay9ryp
2023,02,Credit Card,Visa,Declined,732mdd51
2023,02,PayPal Account,PayPal Account,Approved,7cp7hk29
2023,02,Credit Card,American Express,Approved,7nb2p9vv
2023,02,PayPal Account,PayPal Account,Approved,7v489qe3
2023,01,Credit Card,Visa,Approved,7vjd1r7x
2023,02,Credit Card,Visa,Approved,8ake7fzp
2023,02,Credit Card,American Express,Approved,8asvr93m
2023,02,PayPal Account,PayPal Account,Approved,8j2v6n85
2023,01,Credit Card,American Express,Approved,8rfqf6jh
2023,01,Credit Card,American Express,Approved,99xqj043
2023,02,Credit Card,American Express,Approved,a1y97waz
2023,02,Credit Card,American Express,Approved,a2x768y3
2023,02,Credit Card,American Express,Approved,a5tn9nw6
2023,01,Credit Card,Visa,Approved,apnfj4dq
2023,02,Apple Pay Card,MasterCard,Declined,aqjy3at6
2023,02,Credit Card,Visa,Declined,ar7c9d0m
2023,02,Credit Card,MasterCard,Approved,avb0w42d
2023,02,Credit Card,American Express,Approved,b001reez
2023,01,Credit Card,Visa,Approved,b01k4c2f
2023,01,Credit Card,American Express,Approved,b1s6eqxh
2023,02,Credit Card,American Express,Approved,bc2cnzhm
2023,02,Credit Card,American Express,Approved,bgddstrx
2023,01,PayPal Account,PayPal Account,Approved,bgxejxhq
2023,01,Credit Card,American Express,Approved,bx3rj4jk
2023,02,Credit Card,Visa,Approved,c43xhy00
2023,02,Apple Pay Card,MasterCard,Approved,c88f68pg
2023,02,Credit Card,American Express,Approved,czwcbgc4
2023,02,PayPal Account,PayPal Account,Approved,d02vh0w8
2023,02,Credit Card,Visa,Declined,excmscqp
2023,02,Apple Pay Card,Visa,Approved,f6qp43k3
2023,01,PayPal Account,PayPal Account,Approved,fdzqsht7
2023,02,Credit Card,American Express,Approved,fg6zhmtt
2023,02,PayPal Account,PayPal Account,Approved,gqk2cgnh
2023,02,PayPal Account,PayPal Account,Declined,hbc547wb
2023,02,PayPal Account,PayPal Account,Approved,hk2zsb9c
2023,01,Credit Card,American Express,Approved,hytxmr56
2023,02,Credit Card,Visa,Declined,knh25rvb
2023,02,Credit Card,MasterCard,Approved,m31vwwym
2023,02,Credit Card,MasterCard,Approved,m5rzme2a
2023,02,PayPal Account,PayPal Account,Approved,mds4bdrg
2023,02,Credit Card,American Express,Approved,mgcjht2f
2023,02,Credit Card,MasterCard,Approved,mhgmwhes
2023,02,Credit Card,American Express,Approved,nhyhv0hw
2023,01,PayPal Account,PayPal Account,Approved,np14zykx
2023,01,PayPal Account,PayPal Account,Approved,ntypzys3
2023,01,Credit Card,Visa,Approved,nz1nrwfg
2023,02,Credit Card,MasterCard,Approved,p3dcnad1
2023,01,Credit Card,Visa,Approved,ptwjy2bm
2023,01,PayPal Account,PayPal Account,Approved,pvx9bppf
2023,02,Apple Pay Card,Visa,Approved,q49wb9jr
2023,02,Credit Card,Visa,Declined,qcht8dzv
2023,02,Credit Card,Visa,Approved,qqsytsgm
2023,02,Credit Card,Discover,Approved,qtsxz31k
2023,01,Credit Card,American Express,Approved,r3rj8ecq
2023,02,Credit Card,MasterCard,Declined,rs2tfjnt
2023,01,Credit Card,Visa,Approved,0cav2ddh
2023,02,PayPal Account,PayPal Account,Approved,0e9v0xb4
2023,02,Credit Card,American Express,Approved,12n7k9hj
2023,01,Credit Card,American Express,Approved,28wfxr1j
2023,02,PayPal Account,PayPal Account,Approved,2t50p62z
2023,02,Credit Card,Visa,Declined,3yep4yws
2023,02,Credit Card,American Express,Approved,45zk87aa
2023,01,Credit Card,American Express,Approved,48t24595
2023,01,Credit Card,Visa,Approved,49m3as1p
2023,02,Credit Card,Visa,Declined,4c869r5t
2023,02,Apple Pay Card,American Express,Approved,4rq3fxv0
2023,02,Credit Card,American Express,Approved,4rvxm24f
2023,02,Credit Card,American Express,Approved,5135wdvc
2023,01,Credit Card,American Express,Approved,5xxq7paz
2023,02,Credit Card,American Express,Approved,6yg6696f
2023,02,Credit Card,American Express,Approved,7z5af1n4
2023,02,Credit Card,MasterCard,Approved,8vtedrye
2023,02,Credit Card,MasterCard,Declined,8zp7asyq
2023,02,Credit Card,American Express,Approved,9wmgbd6p
2023,02,Credit Card,American Express,Approved,avvm1513
2023,02,Credit Card,American Express,Approved,bp56btrm
2023,01,Credit Card,Visa,Approved,cbh84x0d
2023,01,Credit Card,Visa,Approved,cwrdt5a7
2023,02,Credit Card,American Express,Approved,e6xhxs6y
2023,02,Credit Card,American Express,Approved,ecn7z9fg
2023,02,PayPal Account,PayPal Account,Approved,eywekxrx
2023,02,Credit Card,American Express,Approved,g1wvghc8
